,TMIN,TMAX,PRCP,SNOW
1969-08-28,3.0126217222956866,2.9943412775994425,2.0288715036616223,1.2387456118229991
1969-08-29,3.0145787928197425,2.9948618516122414,2.027853863325009,1.2387456118229991
1969-08-30,3.0163567308417094,2.995425797257564,2.0271100415372305,1.2387403785549835
1969-08-31,3.017992662454134,2.995892784280137,2.0279924661827318,1.2387403785549835
1969-09-01,3.0195689246409785,2.996321888848016,2.0295906939738053,1.2387403785549835
1969-09-02,3.021285197252254,2.996707173424152,2.0297141494224435,1.2387403785549835
1969-09-03,3.0228762538356007,2.9969634081096173,2.0309485684221613,1.2387403785549835
1969-09-04,3.0242912461346547,2.9971195330158755,2.0319609247788604,1.2387151934526583
1969-09-05,3.0258616189899565,2.9974786949508845,2.0310162846570483,1.2386605712177454
1969-09-06,3.0277344752084,2.998030951687296,2.028424939615626,1.2386605712177454
1969-09-07,3.0294551768895635,2.9984806392755585,2.0277228748178278,1.2386605712177454
1969-09-08,3.03078106186525,2.9985522182704805,2.028871991413614,1.2386605712177454
1969-09-09,3.0309440823201266,2.998365602637349,2.029968783059593,1.2386605712177454
1969-09-10,3.0304992809692317,2.9981437301651983,2.028948541379023,1.2386605712177454
1969-09-11,3.0300574528196793,2.9980073202399393,2.0276600632001935,1.2386605712177454
1969-09-12,3.030254861132059,2.9980756044488786,2.025353267251429,1.2386605712177454
1969-09-13,3.0310779152980234,2.998253820440527,2.0247090010646813,1.2386605712177454
1969-09-14,3.0321257048899293,2.998294877355393,2.0248673578780796,1.2386605712177454
1969-09-15,3.0324368215090534,2.998268178837747,2.025407543209204,1.2386586087422395
1969-09-16,3.0326487184550857,2.9982827866669557,2.0265979290429783,1.2386501046817142
1969-09-17,3.0327716401721574,2.9984173059396,2.026714176601068,1.2385578683329392
1969-09-18,3.0331016574425997,2.9985512329294086,2.024753440690618,1.2384767526786973
1969-09-19,3.033883325788307,2.9984986646557,2.021284494328948,1.2384767526786973
1969-09-20,3.0345826415562582,2.9983660702192663,2.022204367488501,1.2384767526786973
1969-09-21,3.035141538518757,2.9981894258099255,2.024061401905988,1.238002160685532
1969-09-22,3.0351330040370383,2.998057480256458,2.026683258544243,1.2371409610177135
1969-09-23,3.034322275813068,2.9978554681195586,2.028059694665627,1.2368868204397057
1969-09-24,3.033194251589542,2.997498004655335,2.0269692979902096,1.2368521500391023
1969-09-25,3.0326760827119035,2.9972983595553684,2.024531025782272,1.2368469167710867
1969-09-26,3.0327153600576096,2.997313150604814,2.022519617859321,1.2368200962725067
1969-09-27,3.033318564585662,2.9973953501632344,2.0222463683544776,1.236803088151456
1969-09-28,3.034247352697152,2.9974781956958036,2.0221279259124234,1.236738326459763
1969-09-29,3.0347895587992593,2.997636679188875,2.0224225010182497,1.2366068406008708
1969-09-30,3.035481491719631,2.997744989877549,2.0231493598756405,1.2364858212780099
1969-10-01,3.0363226082862127,2.9976439807084136,2.025461277220321,1.2363196650185144
1969-10-02,3.036598811677618,2.997359248015064,2.030408572772367,1.2365015210820567
1969-10-03,3.0370991199283406,2.997089332929767,2.03369290500507,1.2388891996141773
1969-10-04,3.0383849480151,2.997016493399544,2.033747777104168,1.2424831464238955
1969-10-05,3.0398379531798536,2.997133818786448,2.035179302103314,1.2441823231327127
1969-10-06,3.041255018665197,2.9974165833311335,2.0354671570705842,1.244100226240718
1969-10-07,3.0420696254771427,2.99765219622838,2.033780293903634,1.2440112606844527
1969-10-08,3.041920214245264,2.9979108474335807,2.0322095157107762,1.243964815430814
1969-10-09,3.042270356482014,2.9983262712303422,2.031931822243339,1.243538958246044
1969-10-10,3.0434795333334153,2.998590924153378,2.029732629803473,1.2448227443061226
1969-10-11,3.0443635319511695,2.998436108951308,2.0325564157664098,1.2506457362112382
1969-10-12,3.043461959692026,2.9978328203619498,2.038748589888668,1.2634276662601072
1969-10-13,3.0399867409824974,2.9968476508057855,2.0445279903390423,1.266733456249716
1969-10-14,3.0345444946593583,2.9956058187526136,2.043514035239702,1.2668341966590162
1969-10-15,3.0291441697909742,2.9941981770457393,2.043015308827896,1.269993782223439
1969-10-16,3.0241135581487786,2.9929487087258053,2.043821644162648,1.271430314293723
1969-10-17,3.0200723863193377,2.9919871985607815,2.039627708659557,1.2717047337852914
1969-10-18,3.0175766932976216,2.991449012323053,2.0342944386978528,1.2726719071304258
1969-10-19,3.017267397366718,2.9913317581301992,2.0323358705740335,1.2727808245210006
1969-10-20,3.0183701432859418,2.9914351077855876,2.029493875203396,1.2727258752068367
1969-10-21,3.0194628925601044,2.9912974127367242,2.030661336693547,1.2734336747059476
1969-10-22,3.0187119253821537,2.9907827660381705,2.0325155529884142,1.2762432854718266
1969-10-23,3.017185505194216,2.99005425979245,2.0324400327216554,1.2780085321893409
1969-10-24,3.0156676824539526,2.9893931917734777,2.0327039065493198,1.278993694893279
1969-10-25,3.015464104183108,2.9888981985418055,2.0325192111283545,1.281308761831683
1969-10-26,3.0159926507526094,2.9883932543321543,2.0319646642107996,1.2822523854707473
1969-10-27,3.0160367467297107,2.9876192693937274,2.0338416422652923,1.2824476517835794
1969-10-28,3.0152158287250588,2.9866903714010684,2.035193690787078,1.2838141888941548
1969-10-29,3.014556776276062,2.9858353791585097,2.0367225765032906,1.2868000953763097
1969-10-30,3.0145787956019188,2.9850322637851914,2.0404058898654376,1.2903593717854243
1969-10-31,3.014583641232709,2.984284538829437,2.0440598297187345,1.2908810631907301
1969-11-01,3.0144229755517955,2.983504668479827,2.0485450344530394,1.2933743883209157
1969-11-02,3.013774375942691,2.982616013004135,2.0522000852969846,1.2922387691615291
1969-11-03,3.0122048113370123,2.981905444600864,2.0510560900971146,1.290551040226496
1969-11-04,3.010543070409723,2.981564965089266,2.0486920645812905,1.2889836764558216
1969-11-05,3.009457026276819,2.9816756077662703,2.048976640771281,1.2867232317523303
1969-11-06,3.0087232722822055,2.9821220070490586,2.0502838432071364,1.2840961312084958
1969-11-07,3.00865677050008,2.982906335360423,2.0497527083851965,1.28152234458257
1969-11-08,3.0093448665389424,2.9838545247011505,2.048214528283803,1.2785989102373516
1969-11-09,3.0108775102606646,2.9848809028186465,2.045083295981918,1.2748316114246165
1969-11-10,3.013059184882356,2.9858742801811755,2.0412205982760514,1.270923995613213
1969-11-11,3.0156775979555173,2.986930342301479,2.03775885980493,1.2625219838141561
1969-11-12,3.018607967257842,2.9878013333865727,2.0358277683766595,1.2586186200330154
1969-11-13,3.0197682366801106,2.9882503293350062,2.032047067200112,1.2495003046743223
1969-11-14,3.0187457717215285,2.988193416633804,2.0319149406049495,1.2430934763062156
1969-11-15,3.0169201056912565,2.9880406068939296,2.031376706281793,1.2457928613645157
1969-11-16,3.0152351660197243,2.9880843147898655,2.0261566489768956,1.2448534897557144
1969-11-17,3.0137759016741086,2.9882117477009498,2.0241500643791985,1.246692656383949
1969-11-18,3.0117345783262777,2.988248571021449,2.026715477273047,1.2439563113702887
1969-11-19,3.0093975591459206,2.988244264172798,2.027286282590335,1.245737584971101
1969-11-20,3.0075828333369534,2.988338093019803,2.027732575663002,1.2461261551212597
1969-11-21,3.006632939417155,2.9884650198945444,2.027926538371815,1.2444920671833866
1969-11-22,3.0058994420569296,2.988352210985218,2.0276314484166633,1.2435222772042442
1969-11-23,3.0049624844580274,2.988043620699587,2.026987371911246,1.2423068507076196
1969-11-24,3.0037436931707244,2.9878048110633544,2.0275716717003123,1.242447167706288
1969-11-25,3.0025307480487733,2.987647059685557,2.0260638677090865,1.2416929229535387
1969-11-26,3.001574709073085,2.9876346094789707,2.025564870323952,1.2383825538544164
1969-11-27,3.000366812922648,2.98752965921692,2.0251627459038923,1.2353688456359286
1969-11-28,2.998827670988448,2.9873276039425987,2.0207921628877044,1.2333497854196573
1969-11-29,2.9968731871806407,2.9872258515186836,2.01306459968934,1.2299700755193284
1969-11-30,2.996016032000308,2.98746573568823,2.009659901103948,1.2287304451581313
1969-12-01,2.995579491947225,2.987999294407769,2.007580939530107,1.2287307722373824
1969-12-02,2.9944609996805913,2.9887002114671715,2.001301539093282,1.2205511743289887
1969-12-03,2.9930369194872366,2.9890910747561317,1.999096710408175,1.212930554860512
1969-12-04,2.991498461257782,2.9889896895084003,1.9971139714634194,1.2148158396631346
1969-12-05,2.9911217758615387,2.9884280557641683,1.9942803220713115,1.2169712919270625
1969-12-06,2.991836291773359,2.9880258928306627,1.9973655431019526,1.2168489642871978
1969-12-07,2.993511561157376,2.987849017852734,2.0052358821473044,1.2319142345871261
1969-12-08,2.9953454839970406,2.9877868199226403,2.0084544491530876,1.2426025303505015
1969-12-09,2.99749470287026,2.9877262877774093,2.0098221057386163,1.245496854642383
1969-12-10,2.9995768468042963,2.987669307170508,2.0136376540852576,1.2486966709546756
1969-12-11,3.0006032999748986,2.9875925850394047,2.017383453897045,1.252965709338407
1969-12-12,3.0007949150434188,2.9874956236781776,2.01841697327073,1.2504792528724917
1969-12-13,3.001218849747983,2.987658599927832,2.018116030291675,1.2431768815152142
1969-12-14,3.003703427832807,2.9881517153662944,2.0155983358010423,1.2396306882761385
1969-12-15,3.0060669763109877,2.9887384370142756,2.0136655914354655,1.242887416378101
1969-12-16,3.007985423931439,2.989288338222261,2.0115466071009482,1.2372047414716538
1969-12-17,3.010282973533409,2.9897612439574797,2.010301701433403,1.2314994980968894
1969-12-18,3.0124889231932803,2.9902307167194078,2.010298422656123,1.2276723437812258
1969-12-19,3.0138622923822895,2.990504781433355,2.0102916483229016,1.2225345829069039
1969-12-20,3.0148525479770445,2.9906174496919204,2.008150444175416,1.200683726466239
1969-12-21,3.016672374321577,2.9910886587266003,2.012571699204105,1.1966685015812646
1969-12-22,3.0184889465838642,2.991744835977,2.014989783899041,1.2019995662929133
1969-12-23,3.0194111349333026,2.992175560810475,2.009785415949886,1.1970963212415404
1969-12-24,3.021097425287095,2.9925245292105394,2.006167163284003,1.1868711696975465
1969-12-25,3.023209070230734,2.9930404400001422,2.0071300941055146,1.1873729092685428
1969-12-26,3.0252959498971044,2.9935211681385114,2.0113975446727306,1.2069309401598698
1969-12-27,3.0258791597653447,2.9935940343697687,2.0123423473785405,1.2142310219623904
1969-12-28,3.025496367380612,2.993424631152164,2.0107720840350076,1.2217381449307785
1969-12-29,3.0255756984886513,2.9931278029196178,2.0069433392872496,1.2054960434858406
1969-12-30,3.027505740313881,2.9932345536690104,2.0124485960207945,1.2026504540023544
1969-12-31,3.030585344175432,2.993623774990967,2.015477264917698,1.2058810157642386
1970-01-01,3.034165928615952,2.993879445366569,2.013714556315994,1.2026383520700683
1970-01-02,3.03587468520994,2.99392760734462,2.0126990837660124,1.197541803181369
1970-01-03,3.0353136280651123,2.993840526393165,2.0127911876004987,1.1973256037964743
1970-01-04,3.0341663957026057,2.9937698951824983,2.012002004877466,1.1961517163647235
1970-01-05,3.0331601249486813,2.9935443487214832,2.0115668488086156,1.1952578087718075
1970-01-06,3.0303294809437373,2.992673585733573,2.013648736894409,1.1970695007429606
1970-01-07,3.025132941785311,2.9911950248138632,2.0126830421449426,1.1892575399126633
1970-01-08,3.0192160893655124,2.989568752284251,2.01085833484559,1.1767130694000025
1970-01-09,3.0149641331945984,2.988187320710613,2.0113568715760657,1.1653310385453084
1970-01-10,3.0136548317520404,2.987682847178022,2.0115024113510076,1.1566889505760356
1970-01-11,3.0152751445199755,2.987982474181872,2.012547474188503,1.1551879838933095
1970-01-12,3.0170786439229897,2.9882917779354914,2.0128494739635414,1.1518704190506655
1970-01-13,3.017548505672119,2.9882915332415068,2.0129837683453347,1.150174513134358
1970-01-14,3.0172557302634195,2.9882194738661285,2.013568095231734,1.1502723098303995
1970-01-15,3.015876281731499,2.9880800373993672,2.0133198294678127,1.1517510351240596
1970-01-16,3.013202068020772,2.9877987632108516,2.0151736934973528,1.1516025411441166
1970-01-17,3.0113008627972575,2.98710719422201,2.015200140494252,1.1576620113476874
1970-01-18,3.007679942565671,2.9863412877281927,2.0152176182739643,1.161210167062269
1970-01-19,3.0030616469055067,2.9853228334903132,2.0133027310507607,1.1604291018109396
1970-01-20,2.9987555470708505,2.984373747879566,2.009217753923213,1.160544887865785
1970-01-21,2.993184089841976,2.9833887800696774,2.0058334596294856,1.1630319984902022
1970-01-22,2.988649444003503,2.982774132489182,2.00338554077104,1.1596169640307676
1970-01-23,2.9860175150115875,2.9825881840922444,2.003970897356089,1.154873660733122
1970-01-24,2.9868036667552325,2.983015285203992,2.004103999455235,1.1486624257570985
1970-01-25,2.9917130457624914,2.9841567195599614,2.0029376760530653,1.1452820616982675
1970-01-26,2.9972670144014923,2.9857035753376056,2.0010527584800357,1.1411255385768717
1970-01-27,3.0014485838158333,2.987018878392887,2.000353186636864,1.1255699764797311
1970-01-28,3.0049497998591495,2.9881958953388867,1.9993967862725779,1.1137303617529224
1970-01-29,3.0064990728600858,2.989162380637097,1.998481357075619,1.1006707414199752
1970-01-30,3.00566039689669,2.9897595487019926,1.9949717376172844,1.087442348193525
1970-01-31,3.005323002885886,2.9901398369171392,1.9873830211526387,1.0736396038023617
1970-02-01,3.0072798384733797,2.9907093383703156,1.986221033323731,1.0685247384756078
1970-02-02,3.006751860276969,2.9909880959118853,1.9878993337334887,1.0647773914971823
1970-02-03,3.003802713528959,2.990812598753073,1.9894849612647691,1.0673560843118728
1970-02-04,3.0021313057133794,2.990548281413036,1.9892799157468048,1.0747448045914076
1970-02-05,3.0029092944579334,2.990655350165885,1.988942770731011,1.0714975617877236
1970-02-06,3.0049580307555157,2.9911415946670044,1.9888675485349137,1.0672020299846632
1970-02-07,3.006318316660539,2.9917274110857592,1.9866012089041512,1.057125699499863
1970-02-08,3.0071335152908762,2.9922370424185165,1.985802542114607,1.0501896569036782
1970-02-09,3.0084957282832034,2.9926447536995227,1.9850934320102582,1.0504598243649839
1970-02-10,3.0101108719094607,2.99307511779673,1.9829129367300853,1.0440955162995038
1970-02-11,3.0116170651613565,2.9932989325727988,1.98336971647058,1.038166877796323
1970-02-12,3.0115123973066966,2.9932543784645276,1.9827796991442743,1.0394653824226956
1970-02-13,3.010890988965912,2.993168593514733,1.9832061840666002,1.041697044152101
1970-02-14,3.010781518441523,2.9932850140783227,1.9832780732907525,1.0433896792758988
1970-02-15,3.011361706940132,2.993737054559265,1.982406162410412,1.0399376848611042
1970-02-16,3.011487251288682,2.9945490676265134,1.9811099343943763,1.0264643092756731
1970-02-17,3.0123070308039868,2.995608689189819,1.981598445111683,1.0167585595822282
1970-02-18,3.0128567601233662,2.9965938984844107,1.9815333302207532,1.017401270310395
1970-02-19,3.01245807323095,2.9970927474865734,1.9811883811730875,1.0183671353385253
1970-02-20,3.0109871711443956,2.9973903595839735,1.9801425054156052,1.0134092680522397
1970-02-21,3.0105663173910897,2.9980675578536555,1.9780385871981738,0.9967759798231351
1970-02-22,3.011212577952019,2.998891959052486,1.9759228816409364,0.9862649610137887
1970-02-23,3.0119326414001684,2.9996512464367022,1.9731332654147717,0.9812115865862182
1970-02-24,3.012245204297929,3.000366112098518,1.9716393623553174,0.9724926349929661
1970-02-25,3.010608559988032,3.000798957072517,1.9722232827817234,0.9621461370468604
1970-02-26,3.0072388152277783,3.0009640511357807,1.969742792929146,0.9450186320695318
1970-02-27,3.0052505958481404,3.001190845123693,1.9683683349130627,0.9351493427505991
1970-02-28,3.0054375429247866,3.0014370389925062,1.9692699173729158,0.933048512721584
1970-03-01,3.007672190542044,3.0016721173172334,1.9707091651119346,0.936615311953471
1970-03-02,3.010888575081209,3.002260308974223,1.9721413133497367,0.9365577460052993
1970-03-03,3.0140790753955775,3.0030036511648053,1.9764523364282371,0.929066322840958
1970-03-04,3.0162892215220025,3.0036943838766694,1.9791772171261321,0.9194855174213857
1970-03-05,3.0188043066564396,3.0043998334990434,1.9813392049279428,0.9186648755806883
1970-03-06,3.0212463100494555,3.00516261677704,1.9819755857908197,0.9155818265609938
1970-03-07,3.0229497157211904,3.0060167324366462,1.981436917910337,0.9085420998422497
1970-03-08,3.02529770308937,3.0070095960798433,1.9802959034170846,0.9000818679365191
1970-03-09,3.028038515589402,3.00789709464691,1.979505420022073,0.8990777346360246
1970-03-10,3.0304783524549634,3.0085855457428323,1.9786945594327292,0.9020989656772846
1970-03-11,3.032956111609505,3.009269429519558,1.9797592136419029,0.8994120096305215
1970-03-12,3.0369258424986194,3.009955469475936,1.9823463314993948,0.8978407209088355
1970-03-13,3.040080675471719,3.0105193945824054,1.9837266696367148,0.9011716960007693
1970-03-14,3.042603363220632,3.0109606352094556,1.9843934266097598,0.9026186946070845
1970-03-15,3.0443538916233455,3.011273766044189,1.9848010517883954,0.9027348077411809
1970-03-16,3.0452960360912025,3.0114647084535067,1.983720166276822,0.9074090973168708
1970-03-17,3.0454773744135974,3.0112493747909457,1.9848048454149998,0.9193510878492348
1970-03-18,3.0450666001134037,3.0106171224195277,1.9861042438189833,0.9334913780274047
1970-03-19,3.0436925618244546,3.0098262098856434,1.9849081675453022,0.9443425592577656
1970-03-20,3.0425590496826453,3.009037172216541,1.987374702271442,0.9512926662617426
1970-03-21,3.041417281086626,3.0083664133757453,1.9895160419055917,0.9508118597628087
1970-03-22,3.040948360866028,3.0078839125380856,1.9916769729114194,0.9504412789714535
1970-03-23,3.040443274699071,3.0075727611341003,1.9923889824303873,0.9533997107965263
1970-03-24,3.0401136963317024,3.007651981319914,1.988240922711876,0.9551764052878249
1970-03-25,3.0400049549112214,3.0079651026553513,1.9795202422631628,0.958236885839202
1970-03-26,3.040323723105016,3.0082256172097175,1.9795563901052353,0.9637985414227882
1970-03-27,3.039913118652926,3.0082375154034686,1.9800813738326095,0.9653835674730151
1970-03-28,3.039284290802324,3.0079212478146875,1.9820036315303589,0.9725544529714005
1970-03-29,3.0396325781717364,3.0073108539006825,1.9845068289478964,0.9782946938260193
1970-03-30,3.0401777503419654,3.006848775021264,1.9860988514497384,0.9890281265260291
1970-03-31,3.0409184610746847,3.006687180628548,1.988529129944474,0.9966448210434941
1970-04-01,3.041282200902552,3.0064673988943587,1.9913199384532858,1.0057886485837633
1970-04-02,3.039664852858934,3.005949912136188,2.000355056352833,1.0195207438567158
1970-04-03,3.0366160021517556,3.0051540622557007,2.0005672284693468,1.0235457811192195
1970-04-04,3.033335254652163,3.0045794544576108,1.9998399631519628,1.0258968267752309
1970-04-05,3.03059082263803,3.00410099952401,1.997784603355067,1.0262239060262062
1970-04-06,3.028106072544075,3.0038806436979053,1.992365326458776,1.0260884952163025
1970-04-07,3.026977668299642,3.003980815868144,1.9890378281747825,1.024560708034996
1970-04-08,3.026616622641931,3.004026765747214,1.9883987917732822,1.0223372232868653
